tarifa,fecha,tarjeta_id,ruleta_id
0.5,2018-11-11 11:44:19,604,1045
0.5,2019-03-03 03:47:05,771,1055
0.5,2018-06-09 21:32:39,611,1049
0.5,2015-11-28 22:58:10,787,1054
0.5,2019-02-03 15:45:03,603,1046
0.5,2016-12-17 12:52:31,683,1059
0.5,2017-02-04 04:20:27,702,1051
0.5,2019-09-05 07:11:06,645,1057
0.5,2019-10-15 18:46:30,731,1061
0.5,2016-05-04 00:37:01,788,1059
0.5,2018-01-07 02:58:50,657,1055
0.5,2017-06-13 02:15:21,654,1048
0.5,2019-08-26 06:03:39,780,1052
0.5,2017-05-22 19:48:45,733,1044
0.5,2016-03-07 04:01:28,752,1050
0.5,2018-11-26 16:21:07,788,1046
0.5,2018-12-24 00:35:53,800,1066
0.5,2019-02-12 00:31:19,763,1066
0.5,2018-12-16 20:41:18,752,1059
0.5,2016-12-02 23:37:49,633,1050
0.5,2017-03-06 06:44:50,651,1064
0.5,2019-05-08 12:16:10,611,1045
0.5,2017-01-01 04:09:20,648,1061
0.5,2018-05-13 16:28:34,787,1056
0.5,2017-10-14 22:06:17,638,1053
0.5,2016-03-28 05:48:26,605,1062
0.5,2017-01-22 12:19:35,799,1055
0.5,2019-07-22 07:32:24,603,1061
0.5,2019-08-12 14:24:01,790,1048
0.5,2016-06-22 15:40:18,656,1061
0.5,2018-01-17 05:39:12,734,1065
0.5,2017-03-26 18:30:24,696,1064
0.5,2017-04-30 14:58:58,655,1052
0.5,2018-11-27 17:22:30,734,1050
0.5,2017-07-20 19:13:01,800,1056
0.5,2017-10-29 13:19:19,605,1055
0.5,2018-07-01 07:54:39,705,1060
0.5,2019-02-21 05:52:35,657,1058
0.5,2018-11-10 00:40:31,641,1047
0.5,2017-01-02 17:46:55,607,1062
0.5,2018-02-14 02:54:30,700,1058
0.5,2016-01-12 09:58:19,735,1060
0.5,2019-07-02 13:05:06,603,1063
0.5,2018-08-09 09:25:37,637,1054
0.5,2018-01-08 09:23:01,714,1058
0.5,2019-06-11 10:31:26,704,1058
0.5,2016-01-12 13:13:51,797,1050
0.5,2019-07-05 06:16:17,663,1053
0.5,2016-11-05 01:51:01,684,1048
0.5,2016-11-30 23:16:33,748,1056
0.5,2017-02-02 08:29:12,646,1059
0.5,2017-09-27 21:39:42,634,1055
0.5,2017-03-27 02:24:57,664,1057
0.5,2017-11-28 10:00:03,766,1045
0.5,2016-07-14 01:19:36,660,1060
0.5,2019-09-27 03:04:11,618,1059
0.5,2019-01-11 20:22:51,693,1052
0.5,2015-11-01 06:02:25,768,1050
0.5,2018-03-22 05:15:21,603,1064
0.5,2016-10-07 01:03:02,767,1062
0.5,2017-12-12 11:18:23,660,1056
0.5,2018-07-30 04:49:52,602,1045
0.5,2018-06-19 11:29:03,624,1062
0.5,2017-04-22 06:58:58,713,1062
0.5,2016-02-23 17:01:05,652,1057
0.5,2019-03-29 05:44:53,644,1059
0.5,2018-11-12 01:33:41,654,1047
0.5,2018-05-24 02:59:28,642,1058
0.5,2016-03-17 10:58:03,750,1060
0.5,2016-03-06 18:01:41,653,1055
0.5,2017-04-22 23:54:40,657,1049
0.5,2017-06-26 06:15:27,749,1062
0.5,2016-02-28 08:09:01,657,1057
0.5,2016-12-24 15:09:07,698,1053
0.5,2016-11-14 01:07:44,697,1057
0.5,2016-12-30 02:37:22,604,1056
0.5,2017-05-07 18:05:28,690,1046
0.5,2016-05-17 04:41:49,754,1046
0.5,2017-12-21 23:05:09,694,1063
0.5,2017-07-03 14:23:24,778,1047
0.5,2015-12-17 04:57:01,763,1056
0.5,2018-01-06 03:58:45,737,1057
0.5,2018-10-21 12:03:52,790,1044
0.5,2018-04-22 12:44:44,770,1050
0.5,2017-01-22 05:42:15,602,1045
0.5,2019-06-15 14:04:28,651,1066
0.5,2017-10-16 06:37:07,775,1063
0.5,2016-11-13 06:28:24,750,1045
0.5,2019-08-04 03:33:43,754,1063
0.5,2019-07-05 11:13:53,727,1065
0.5,2019-06-10 09:48:27,682,1046
0.5,2018-12-14 10:10:42,645,1064
0.5,2018-09-23 21:40:13,633,1046
0.5,2019-04-18 05:20:53,785,1047
0.5,2017-09-04 21:31:16,700,1058
0.5,2017-08-26 20:47:32,702,1050
0.5,2019-10-05 18:47:28,601,1056
0.5,2018-08-04 17:52:23,611,1061
0.5,2018-10-19 02:15:09,615,1057
0.5,2018-04-19 14:32:02,774,1048
0.5,2018-11-17 10:04:09,653,1061
0.5,2018-01-22 22:09:57,746,1056
0.5,2016-05-28 12:22:36,689,1062
0.5,2019-10-23 17:22:53,751,1054
0.5,2016-03-29 03:41:38,784,1058
0.5,2016-01-09 23:39:52,606,1052
0.5,2017-01-24 16:26:05,666,1059
0.5,2016-12-16 13:28:22,632,1045
0.5,2018-05-31 20:51:16,775,1062
0.5,2015-12-18 05:54:26,736,1064
0.5,2019-11-11 05:00:30,693,1055
0.5,2018-11-11 13:31:07,760,1055
0.5,2018-03-20 17:57:56,667,1056
0.5,2017-12-10 00:40:51,694,1064
0.5,2018-06-11 02:01:51,705,1055
0.5,2016-04-01 04:23:20,715,1064
0.5,2018-03-09 10:44:38,679,1048
0.5,2019-02-19 22:10:15,774,1052
0.5,2017-10-28 06:44:56,610,1050
0.5,2016-02-17 22:02:33,779,1050
0.5,2019-04-24 05:34:39,751,1055
0.5,2017-02-14 03:41:42,617,1048
0.5,2016-08-02 13:31:25,740,1045
0.5,2018-01-20 05:43:40,643,1050
0.5,2016-08-15 23:03:05,654,1055
0.5,2017-11-23 08:23:37,750,1049
0.5,2019-02-19 16:19:56,680,1050
0.5,2017-08-30 13:00:06,654,1052
0.5,2016-12-25 07:30:37,743,1047
0.5,2017-01-24 02:57:05,776,1060
0.5,2019-05-15 20:11:24,775,1045
0.5,2018-09-11 00:16:12,726,1046
0.5,2018-10-25 01:34:59,612,1044
0.5,2018-06-06 06:32:14,670,1063
0.5,2018-07-01 11:53:42,679,1048
0.5,2019-02-28 17:52:27,778,1046
0.5,2018-04-16 06:03:49,799,1055
0.5,2018-10-24 17:24:30,632,1049
0.5,2019-09-24 21:43:26,798,1065
0.5,2019-07-22 21:45:59,602,1049
0.5,2016-09-01 07:50:35,644,1053
0.5,2019-03-20 20:53:52,755,1050
0.5,2018-07-28 20:58:29,693,1054
0.5,2017-10-10 10:15:40,704,1064
0.5,2016-02-10 20:35:06,738,1052
0.5,2017-12-01 15:22:20,627,1044
0.5,2016-05-02 17:04:13,764,1052
0.5,2016-07-30 14:28:49,610,1063
0.5,2016-12-31 02:40:50,629,1055
0.5,2016-09-18 22:43:56,709,1056
0.5,2017-02-02 08:29:12,646,1059
0.5,2017-09-27 21:39:42,634,1055
0.5,2017-03-27 02:24:57,664,1057
0.5,2017-11-28 10:00:03,766,1045
0.5,2016-07-14 01:19:36,660,1060
0.5,2019-09-27 03:04:11,618,1059
0.5,2019-01-11 20:22:51,693,1052
0.5,2015-11-01 06:02:25,768,1050
0.5,2018-03-22 05:15:21,603,1064
0.5,2016-10-07 01:03:02,767,1062
0.5,2017-12-12 11:18:23,660,1056
0.5,2018-07-30 04:49:52,602,1045
0.5,2018-06-19 11:29:03,624,1062
0.5,2017-04-22 06:58:58,713,1062
0.5,2016-02-23 17:01:05,652,1057
0.5,2019-03-29 05:44:53,644,1059
0.5,2018-11-12 01:33:41,654,1047
0.5,2018-05-24 02:59:28,642,1058
0.5,2016-03-17 10:58:03,750,1060
0.5,2016-03-06 18:01:41,653,1055
0.5,2017-04-22 23:54:40,657,1049
0.5,2017-06-26 06:15:27,749,1062
0.5,2016-02-28 08:09:01,657,1057
0.5,2016-12-24 15:09:07,698,1053
0.5,2016-11-14 01:07:44,697,1057
0.5,2016-12-30 02:37:22,604,1056
0.5,2017-05-07 18:05:28,690,1046
0.5,2016-05-17 04:41:49,754,1046
0.5,2017-12-21 23:05:09,694,1063
0.5,2017-07-03 14:23:24,778,1047
0.5,2015-12-17 04:57:01,763,1056
0.5,2018-01-06 03:58:45,737,1057
0.5,2018-10-21 12:03:52,790,1044
0.5,2018-04-22 12:44:44,770,1050
0.5,2017-01-22 05:42:15,602,1045
0.5,2019-06-15 14:04:28,651,1066
0.5,2017-10-16 06:37:07,775,1063
0.5,2016-11-13 06:28:24,750,1045
0.5,2019-08-04 03:33:43,754,1063
0.5,2019-07-05 11:13:53,727,1065
0.5,2019-06-10 09:48:27,682,1046
0.5,2018-12-14 10:10:42,645,1064
0.5,2018-09-23 21:40:13,633,1046
0.5,2019-04-18 05:20:53,785,1047
0.5,2017-09-04 21:31:16,700,1058
0.5,2017-08-26 20:47:32,702,1050
0.5,2019-10-05 18:47:28,601,1056
0.5,2018-08-04 17:52:23,611,1061
0.5,2018-10-19 02:15:09,615,1057
0.5,2018-04-19 14:32:02,774,1048
0.5,2018-11-17 10:04:09,653,1061
0.5,2018-01-22 22:09:57,746,1056
0.5,2016-05-28 12:22:36,689,1062
0.5,2019-10-23 17:22:53,751,1054
0.5,2016-03-29 03:41:38,784,1058
0.5,2016-01-09 23:39:52,606,1052
0.5,2017-01-24 16:26:05,666,1059
0.5,2016-12-16 13:28:22,632,1045
0.5,2018-05-31 20:51:16,775,1062
0.5,2015-12-18 05:54:26,736,1064
0.5,2019-11-11 05:00:30,693,1055
0.5,2018-11-11 13:31:07,760,1055
0.5,2018-03-20 17:57:56,667,1056
0.5,2017-12-10 00:40:51,694,1064
0.5,2018-06-11 02:01:51,705,1055
0.5,2016-04-01 04:23:20,715,1064
0.5,2018-03-09 10:44:38,679,1048
0.5,2019-02-19 22:10:15,774,1052
0.5,2017-10-28 06:44:56,610,1050
0.5,2016-02-17 22:02:33,779,1050
0.5,2019-04-24 05:34:39,751,1055
0.5,2017-02-14 03:41:42,617,1048
0.5,2016-08-02 13:31:25,740,1045
0.5,2018-01-20 05:43:40,643,1050
0.5,2016-08-15 23:03:05,654,1055
0.5,2017-11-23 08:23:37,750,1049
0.5,2019-02-19 16:19:56,680,1050
0.5,2017-08-30 13:00:06,654,1052
0.5,2016-12-25 07:30:37,743,1047
0.5,2017-01-24 02:57:05,776,1060
0.5,2019-05-15 20:11:24,775,1045
0.5,2018-09-11 00:16:12,726,1046
0.5,2018-10-25 01:34:59,612,1044
0.5,2018-06-06 06:32:14,670,1063
0.5,2018-07-01 11:53:42,679,1048
0.5,2019-02-28 17:52:27,778,1046
0.5,2018-04-16 06:03:49,799,1055
0.5,2018-10-24 17:24:30,632,1049
0.5,2019-09-24 21:43:26,798,1065
0.5,2019-07-22 21:45:59,602,1049
0.5,2016-09-01 07:50:35,644,1053
0.5,2019-03-20 20:53:52,755,1050
0.5,2018-07-28 20:58:29,693,1054
0.5,2017-10-10 10:15:40,704,1064
0.5,2016-02-10 20:35:06,738,1052
0.5,2017-12-01 15:22:20,627,1044
0.5,2016-05-02 17:04:13,764,1052
0.5,2016-07-30 14:28:49,610,1063
0.5,2016-12-31 02:40:50,629,1055
0.5,2016-09-18 22:43:56,709,1056
