fecha,salida,llegada,ruta_id,bus_id,empleado_id
2016-03-08,09:03:04,00:55:06,10,85,81
2016-05-16,04:04:45,02:10:04,9,54,37
2017-07-16,12:30:47,02:03:24,5,15,21
2018-04-03,05:05:32,01:12:13,10,169,93
2018-05-17,11:01:41,16:03:44,14,71,51
2017-02-25,20:40:33,20:25:28,4,184,32
2018-06-22,18:59:34,16:17:21,12,126,14
2018-04-29,06:39:41,05:26:24,9,55,9
2018-02-08,11:24:25,01:18:02,1,23,28
2019-07-21,14:07:09,06:17:29,13,2,66
2016-11-20,08:23:16,09:17:56,8,86,72
2016-07-26,20:05:44,17:38:09,1,31,76
2018-03-24,20:49:31,16:13:10,10,162,9
2019-08-07,16:46:33,11:11:06,9,142,5
2019-09-24,00:10:54,03:51:27,11,93,95
2019-08-21,09:34:53,11:34:59,1,161,54
2018-02-07,19:21:57,14:29:32,12,151,53
2018-05-13,23:01:03,10:19:49,2,142,12
2015-12-14,19:14:29,13:05:04,14,193,49
2019-10-07,19:45:04,05:05:40,15,42,32
2019-03-03,07:30:47,15:48:04,9,104,37
2019-01-08,09:17:09,23:00:39,12,7,63
2018-12-13,05:55:47,10:44:33,12,72,12
2017-12-20,22:00:30,16:52:07,2,18,40
2019-07-10,08:52:34,10:17:18,11,111,48
2019-04-06,23:24:48,16:05:35,9,174,89
2016-09-08,14:02:55,00:54:40,1,58,59
2016-01-27,04:03:40,17:54:31,1,158,26
2016-08-26,13:49:21,18:22:50,7,157,3
2019-04-07,07:01:36,14:41:39,12,60,24
2017-11-14,20:52:40,02:19:06,3,88,61
2016-10-30,17:04:51,12:16:06,13,92,39
2018-01-13,02:17:56,17:53:26,2,15,10
2016-11-14,14:04:40,02:43:38,5,82,33
2019-09-11,05:15:39,05:13:14,8,159,69
2018-02-04,19:03:46,07:57:19,7,35,59
2016-08-31,15:16:17,22:46:07,9,31,33
2018-12-12,20:41:54,13:29:42,4,102,56
2018-11-09,01:19:27,14:38:28,6,72,54
2017-12-21,03:48:39,10:07:17,15,14,8
2018-08-20,12:59:22,06:51:24,3,124,43
2018-01-17,02:21:26,20:26:45,5,59,8
2018-04-03,08:26:37,17:51:17,1,22,27
2018-07-19,11:45:19,04:17:55,1,178,82
2019-03-12,09:28:10,23:54:20,12,144,91
2019-08-08,20:31:11,15:31:04,5,166,12
2017-07-12,05:18:42,22:41:02,6,137,59
2015-11-06,07:04:28,19:39:53,10,13,49
2016-05-11,18:54:19,13:11:03,12,120,94
2016-07-14,16:06:15,14:08:51,11,99,11
2017-04-08,22:19:12,19:19:04,10,169,92
2017-10-25,08:50:32,04:26:13,8,34,45
2017-03-21,13:40:38,03:10:45,14,11,90
2018-11-27,16:36:19,05:52:47,7,46,67
2017-08-23,19:56:03,12:26:49,2,167,22
2019-10-15,10:30:17,20:01:18,13,154,70
2017-11-06,10:36:15,06:43:57,14,158,83
2017-07-04,10:48:46,11:29:08,8,181,61
2016-09-19,15:10:28,20:31:57,4,84,98
2017-06-09,08:30:25,01:54:43,5,80,99
2016-04-20,21:48:45,21:14:57,7,12,19
2017-04-14,06:40:38,04:24:22,5,95,69
2018-10-30,14:52:59,22:40:06,6,58,67
2016-01-14,16:36:57,09:48:57,1,49,18
2017-09-09,02:24:14,22:40:27,8,134,15
2018-02-19,04:58:26,22:22:01,6,93,90
2015-12-12,19:40:44,06:02:01,8,82,26
2017-09-27,17:33:28,09:26:54,10,116,88
2017-09-22,03:38:40,01:20:05,1,66,4
2016-09-11,06:34:59,18:08:43,15,78,65
2019-03-01,05:01:18,18:33:49,9,53,15
2018-10-20,11:07:50,20:42:59,8,126,56
2018-11-21,03:31:25,14:48:19,15,74,62
2016-08-15,11:14:55,03:39:31,14,123,41
2019-01-26,19:19:54,06:48:29,8,68,49
2016-01-31,19:26:55,14:43:54,5,179,96
2019-10-15,09:19:26,04:39:58,3,174,11
2017-10-12,02:03:23,10:22:40,6,45,46
2018-04-10,20:19:52,18:54:22,1,123,45
2016-04-03,06:20:58,22:10:56,11,113,24
2018-08-29,03:58:05,21:04:51,9,127,72
2018-11-06,12:46:49,00:44:08,5,171,13
2018-05-18,10:42:14,11:34:13,15,9,93
2015-11-29,23:44:55,09:12:29,10,16,24
2016-05-15,11:09:48,11:02:52,11,180,83
2017-08-22,10:02:06,09:24:15,2,120,11
2017-07-27,08:18:13,11:43:09,5,22,60
2018-06-18,13:06:41,16:57:17,6,3,34
2015-11-17,08:12:42,20:21:12,6,68,58
2018-03-09,16:03:30,20:10:02,6,38,11
2018-11-05,12:25:01,16:48:36,13,116,5
2018-11-14,12:56:42,05:58:43,2,168,95
2017-01-28,09:43:17,14:37:43,14,69,6
2017-07-11,15:57:48,11:27:37,2,117,16
2017-11-19,22:45:56,12:00:53,9,154,7
2018-12-24,13:22:40,12:50:02,8,153,49
2017-09-05,17:45:51,00:19:18,8,11,59
2018-05-05,13:41:35,20:05:48,12,61,90
2016-02-16,20:40:24,23:41:04,10,30,10
2015-11-02,18:58:35,23:03:37,13,21,70
2019-06-15,04:52:04,04:34:32,15,124,76
2017-07-20,20:28:48,08:01:06,12,119,78
2016-08-15,18:20:07,21:18:16,13,75,21
2016-02-19,09:56:42,02:31:32,6,123,99
2018-04-07,00:23:47,02:57:32,15,21,1
2016-02-07,22:09:41,05:04:39,4,13,91
2019-04-28,15:52:02,15:45:44,9,72,65
2016-08-03,13:04:35,03:47:05,4,55,19
2017-03-13,19:43:43,07:27:04,5,103,60
2016-09-27,21:25:48,15:33:53,15,176,73
2016-08-06,14:55:25,14:33:58,1,123,18
2015-11-08,06:21:35,22:28:12,8,80,60
2018-07-14,02:03:30,22:41:24,7,46,35
2019-06-26,03:52:25,16:50:37,9,115,38
2019-05-18,22:31:30,14:40:08,4,138,49
2018-11-23,10:21:44,01:47:23,13,146,47
2018-02-20,21:14:53,17:42:31,2,184,35
2018-08-13,08:47:48,03:33:51,11,130,18
2016-12-03,01:10:50,21:38:25,7,27,81
2018-10-01,23:53:36,19:02:51,10,114,12
2017-01-20,22:51:55,15:13:47,10,103,72
2018-05-30,02:58:36,18:09:00,10,150,87
2017-09-21,20:22:49,19:05:55,1,167,46
2017-10-28,19:24:35,05:44:25,14,132,67
2017-05-16,03:43:40,11:40:05,10,133,77
2019-07-31,05:00:49,10:49:25,1,45,8
2017-04-28,01:19:39,19:43:13,3,77,20
2016-07-28,04:03:19,18:19:17,14,91,5
2019-04-27,13:56:14,17:49:45,11,117,50
2016-04-24,17:07:10,20:35:01,2,75,100
2018-10-13,06:03:03,13:54:13,12,116,11
2017-08-22,13:02:21,01:44:03,15,155,77
2016-10-04,19:04:04,17:58:22,2,48,78
2018-10-22,17:47:57,02:27:29,4,160,8
2015-11-15,09:34:54,20:10:14,3,183,13
2019-02-03,14:12:49,22:01:54,3,111,76
2015-11-08,04:31:16,15:08:03,5,41,91
2019-09-24,18:36:54,06:46:59,14,3,40
2015-12-17,22:41:26,01:48:09,10,118,28
2015-12-26,06:50:59,13:21:28,13,25,90
2016-03-02,14:46:06,17:38:32,6,151,39
2016-02-15,11:35:43,19:49:17,13,46,13
2017-06-28,12:44:41,00:41:05,1,14,6
2015-11-06,13:46:13,13:31:22,12,44,95
2017-02-21,04:22:25,18:03:39,13,160,61
2018-08-25,11:19:53,06:06:09,1,46,79
2016-10-25,00:09:41,20:10:05,4,166,63
2017-07-15,01:35:51,08:38:24,3,119,93
2017-05-28,04:44:51,15:59:53,10,58,35
2016-02-05,17:51:00,15:17:38,14,107,86
2018-05-15,02:13:06,10:26:31,12,29,30
2016-12-06,10:39:46,18:57:05,5,19,35
2018-03-08,15:15:02,21:53:46,13,184,11
2016-10-19,21:18:40,00:38:06,5,35,36
2018-08-08,10:24:47,01:16:16,6,67,92
2016-11-11,08:49:57,05:01:16,3,142,86
2019-09-24,04:58:55,21:30:21,11,145,22
2018-05-01,19:53:36,02:51:12,9,43,25
2019-10-09,19:17:38,18:30:43,2,38,47
2019-08-19,20:44:06,05:43:14,10,78,13
2018-01-29,00:14:08,22:34:22,8,13,7
2018-10-22,15:17:36,03:53:40,4,45,92
2015-12-02,05:47:57,14:40:30,6,173,50
2018-07-27,06:08:07,12:37:52,3,50,99
2016-08-24,08:48:04,11:31:05,2,110,35
2015-12-22,06:58:37,14:23:14,3,186,89
2018-03-06,13:06:54,21:28:04,15,195,80
2017-09-08,04:40:20,00:19:11,3,197,45
2019-04-12,08:58:44,10:57:45,13,126,46
2017-03-28,16:35:20,11:31:55,2,172,81
2016-06-18,02:44:42,20:21:40,14,144,49
2017-06-21,23:08:14,17:17:43,5,74,60
2016-06-18,17:19:47,04:17:14,4,165,89
2018-03-02,07:45:51,14:51:45,6,181,44
2016-06-30,22:33:49,15:44:01,14,79,21
2018-02-09,01:20:05,21:32:42,3,181,49
2019-03-10,22:19:16,01:19:40,13,173,97
2017-07-06,00:16:30,02:48:31,7,75,22
2019-03-16,02:09:01,02:51:17,1,76,39
2018-12-25,07:38:05,06:20:46,15,52,16
2017-09-17,01:55:29,18:47:56,12,76,80
2018-03-06,06:12:28,04:10:58,2,130,27
2016-09-09,23:12:06,08:44:33,12,67,55
2017-12-06,10:55:58,21:41:01,11,87,68
2016-01-24,19:22:35,23:54:06,9,193,31
2016-01-17,10:13:38,00:11:07,11,132,33
2017-02-16,03:11:05,07:56:27,4,118,1
2015-11-03,07:10:18,20:10:14,13,60,3
2017-09-28,03:17:13,15:48:02,14,177,57
2018-07-06,13:42:43,04:23:30,10,72,41
2017-11-06,21:57:02,15:38:10,11,188,37
2016-05-04,07:23:42,04:23:27,8,149,76
2019-09-10,01:28:18,18:12:45,8,103,25
2017-02-25,05:50:27,10:59:14,6,118,84
2018-11-16,06:02:29,19:38:52,4,49,33
2018-07-26,19:29:06,17:28:06,7,176,74
2017-02-16,01:01:38,04:39:18,8,173,97
2018-01-05,21:48:57,05:43:17,5,45,61
2017-10-12,13:25:56,21:30:47,4,184,46
2018-02-06,07:16:01,02:38:01,2,154,27
2017-03-24,02:52:13,01:53:50,4,199,2
2019-01-18,06:10:26,13:41:18,8,121,84
2016-12-24,21:44:24,21:41:50,8,85,50
2016-06-03,16:26:40,08:46:59,12,182,36
2017-11-01,06:31:38,16:34:49,2,102,77
2016-07-17,09:18:23,04:13:36,5,102,81
2018-07-19,15:28:48,07:58:12,1,52,27
2017-10-10,16:37:03,18:55:53,11,98,30
2016-10-01,01:32:01,19:52:54,7,132,63
2016-09-09,13:25:02,23:42:58,3,142,36
2017-08-24,10:32:30,17:04:03,10,97,50
2015-12-07,19:11:24,16:24:35,4,50,20
2019-10-13,06:08:56,11:21:40,10,180,3
2018-10-11,07:41:13,20:53:03,7,155,36
2017-05-02,23:21:13,03:54:31,10,51,7
2019-05-29,23:34:37,01:31:35,12,22,85
2019-09-02,13:50:27,14:32:38,11,150,34
2017-07-20,12:52:14,06:53:31,12,98,30
2015-11-12,13:18:02,14:25:17,5,98,74
2019-01-06,11:05:46,13:56:43,13,99,58
2017-10-20,05:49:43,05:57:00,8,122,56
2016-05-29,00:44:55,10:54:19,8,122,62
2018-05-31,15:43:07,06:55:07,14,173,5
2017-08-28,21:26:15,07:05:37,14,151,60
2018-12-12,02:01:44,11:51:53,11,199,94
2019-08-17,07:56:35,13:25:59,5,86,34
2016-05-29,04:03:17,02:50:50,1,166,62
2019-08-05,12:26:09,15:37:20,2,35,67
2018-02-05,05:21:20,09:38:00,1,11,40
2019-06-29,11:40:04,00:30:42,14,172,59
2019-05-04,16:23:03,15:40:33,9,144,2
2017-01-21,11:44:07,05:47:59,10,159,80
2017-05-19,12:39:22,21:54:58,5,65,19
2017-05-24,17:57:52,07:49:08,2,103,100
2017-06-29,07:24:52,08:00:48,14,60,53
2016-10-12,15:28:04,23:38:43,2,198,77
2019-04-06,19:16:59,00:25:28,12,36,53
2018-06-03,23:06:22,04:09:43,7,180,3
2018-12-14,06:41:19,21:30:42,3,104,35
2016-05-12,17:42:58,05:54:23,13,145,87
2019-11-01,03:47:44,13:46:40,7,68,96
2017-10-29,04:33:36,16:22:35,12,63,92
2019-11-08,01:03:38,20:58:12,9,131,86
2017-01-17,15:49:50,05:03:07,6,101,60
2018-09-12,15:03:12,20:25:59,6,20,95
2016-12-08,03:40:57,19:15:48,1,169,87
2016-12-08,17:54:59,15:12:42,12,58,23
2018-12-26,09:43:57,12:31:55,1,17,56
2016-04-25,00:14:59,05:35:44,8,36,33
2018-07-12,23:39:39,10:22:48,5,15,42
2018-05-30,11:27:07,09:33:39,12,198,44
2015-12-17,05:34:33,23:04:56,12,71,63
2017-06-17,09:17:42,03:31:49,5,195,2
2019-05-16,01:10:02,12:32:02,1,166,9
2018-05-07,23:45:13,07:09:17,11,109,88
2015-11-05,09:47:44,06:05:23,15,105,31
2017-10-31,13:52:17,02:27:24,4,199,8
2017-04-07,18:54:33,23:43:16,3,164,88
2016-04-12,11:01:16,20:13:53,7,141,46
2018-03-25,23:37:25,06:25:18,14,55,48
2016-06-09,13:32:50,23:24:04,6,26,99
2017-04-21,15:57:48,16:50:38,4,110,21
2019-01-13,02:47:39,07:54:48,1,55,70
2016-10-15,10:19:39,21:12:03,6,19,85
2016-06-19,21:24:30,02:59:17,10,20,58
2019-09-28,08:20:00,00:52:16,9,8,71
2018-07-23,06:48:47,06:40:19,4,24,28
2016-07-29,02:49:46,20:15:16,3,131,19
2019-05-27,20:21:45,14:06:45,6,159,65
2018-06-21,19:44:06,06:52:29,12,49,17
2018-05-23,09:15:15,01:47:44,9,38,58
2017-11-10,10:22:43,23:56:17,10,134,91
2016-05-16,12:26:08,11:09:29,13,60,34
2016-01-20,15:46:48,14:47:10,13,48,38
2019-10-31,22:08:26,04:17:17,2,55,4
2018-10-20,16:52:56,22:08:07,11,96,26
2016-07-16,18:17:54,20:24:48,9,66,67
2018-11-29,21:34:17,18:11:22,15,46,62
2016-12-16,02:40:49,11:16:24,1,179,3
2016-02-14,02:56:21,03:59:25,6,140,86
2017-05-20,09:08:53,04:21:21,1,111,62
2017-10-17,08:39:40,02:15:46,15,149,69
2017-10-08,04:18:42,09:55:37,11,12,66
2017-09-13,04:27:48,09:22:10,13,144,27
2016-12-19,00:56:33,20:03:56,10,137,68
2017-07-04,06:34:44,02:52:49,8,175,59
2016-01-09,13:44:17,03:58:13,14,54,82
2017-08-11,03:26:12,06:18:18,6,75,74
2018-03-14,04:49:15,23:31:26,11,74,32
2016-03-29,01:39:26,08:26:42,10,19,32
2016-02-20,03:20:18,15:49:30,13,134,95
2017-01-13,23:14:48,08:51:37,3,48,93
2018-06-26,04:43:28,01:59:34,15,13,50
2017-09-10,04:46:36,14:01:05,13,82,4
2019-05-10,04:46:34,15:45:10,11,45,76
2018-02-09,05:52:56,00:37:23,9,33,36
2017-08-22,10:59:15,15:54:40,2,41,29
2018-08-04,16:37:09,00:39:01,12,179,33
2018-05-23,09:32:13,18:09:24,3,67,42
2017-12-09,18:48:47,08:29:36,10,157,29
2018-09-22,21:17:56,10:28:08,15,62,30
2017-12-18,15:54:57,11:22:41,3,116,38
2018-08-02,17:08:04,14:57:16,14,192,15
2019-08-11,21:39:48,17:53:58,11,183,26
2018-04-28,21:13:07,21:55:30,12,23,24
2017-07-21,09:10:37,20:37:58,14,39,91
2019-05-13,04:17:06,01:22:34,14,120,90
2016-08-11,14:38:24,16:59:35,15,158,81
2016-06-23,06:04:15,06:19:29,12,35,13
2019-05-04,00:37:10,10:28:32,9,151,3
2017-02-18,23:58:31,18:20:02,9,5,27
2016-08-31,02:57:47,08:13:18,3,145,51
2018-03-25,12:40:34,21:26:44,7,80,87
2019-07-03,10:42:03,06:01:18,7,24,9
2017-05-06,14:27:08,04:58:25,14,88,58
2015-11-14,19:16:39,03:25:53,12,159,34
2015-12-16,18:30:51,12:42:58,10,95,85
2018-09-16,13:15:47,12:17:15,7,53,7
2018-02-15,22:15:40,23:12:25,10,13,40
2016-12-30,02:10:37,04:02:18,7,116,72
2019-09-10,15:43:59,23:46:40,9,193,37
2016-04-18,09:48:57,05:58:02,10,159,41
2015-12-21,18:47:54,21:29:13,3,185,57
2018-01-03,23:47:06,03:03:38,13,165,91
2018-06-11,12:14:43,22:56:12,6,99,34
2016-12-21,00:15:54,22:37:16,9,167,82
2016-11-18,01:26:20,09:59:39,4,75,96
2018-06-25,21:16:54,05:38:42,1,49,20
2016-07-24,03:34:34,01:05:10,2,3,90
2019-08-23,15:59:28,06:37:52,3,14,25
2018-03-01,13:27:58,18:40:09,2,22,2
2019-05-20,15:24:55,06:39:01,13,117,68
2018-05-23,17:24:56,16:55:28,2,84,12
2019-11-08,17:30:36,00:17:55,9,130,97
2019-08-12,08:36:22,07:13:24,3,188,18
2019-02-18,17:04:53,06:43:41,7,3,88
2016-03-14,19:09:32,22:15:45,10,111,56
2017-01-25,16:32:41,15:38:39,1,46,85
2016-04-02,14:32:17,23:33:27,14,101,89
2016-05-15,15:06:07,09:41:16,5,6,54
2018-11-18,04:41:16,07:39:05,2,10,14
2017-06-17,04:24:18,19:26:34,15,158,80
2018-05-27,00:04:17,02:59:40,8,143,98
2016-03-07,14:10:22,03:17:23,13,85,66
2016-02-05,13:58:41,21:01:06,13,16,16
2019-11-15,06:46:51,05:20:59,15,105,29
2017-06-07,10:07:23,21:23:15,6,61,84
2018-07-23,20:38:24,10:17:19,7,38,72
2017-06-05,15:15:18,00:43:17,8,123,73
2019-01-22,08:00:06,23:19:34,14,24,57
2017-05-25,12:52:18,02:45:07,12,131,28
2016-09-29,19:21:32,13:13:00,2,11,49
2018-03-11,22:45:42,08:48:09,11,129,97
2016-11-14,20:26:21,16:17:06,1,172,81
2019-03-22,07:00:32,02:57:14,13,49,34
2015-11-17,05:14:10,10:31:32,3,104,22
2017-04-10,00:31:31,18:52:21,1,66,53
2017-09-02,14:25:47,10:23:51,11,121,9
2018-12-02,11:06:42,00:27:49,4,121,18
2019-04-02,08:59:01,05:44:11,7,159,64
2015-11-08,10:41:16,04:19:07,2,54,73
2017-09-24,16:25:09,09:37:08,11,28,2
2017-03-06,20:21:55,01:17:28,1,6,97
2018-06-29,12:47:18,23:39:27,13,46,13
2018-03-21,23:12:42,20:50:15,11,119,69
2016-12-27,08:31:29,18:00:51,11,145,62
2019-10-15,16:41:13,02:27:22,8,193,95
2018-11-29,12:45:48,12:51:30,6,8,51
2017-06-26,03:53:07,04:14:16,10,160,90
2016-06-18,06:54:21,11:25:29,6,193,41
2018-07-07,13:57:34,13:34:24,23,342,35
2016-12-13,21:50:41,11:39:00,19,252,88
2016-12-29,15:48:48,20:47:25,30,295,76
2019-11-08,18:55:14,05:12:11,33,435,13
2018-05-25,11:02:59,05:37:13,30,373,100
2019-01-06,04:56:07,22:08:46,22,261,57
2017-03-21,08:19:26,15:06:28,16,297,4
2018-08-06,20:48:23,15:40:39,21,315,68
2015-11-21,08:20:31,13:22:08,26,456,31
2015-12-23,12:52:16,20:41:18,36,209,82
2017-12-07,12:42:18,05:51:18,32,206,14
2019-05-24,19:48:21,19:51:36,19,470,98
2016-06-28,22:17:14,03:41:21,20,474,2
2016-01-13,04:23:41,14:53:22,35,454,10
2017-06-01,00:22:26,04:15:26,16,478,98
2019-09-10,22:54:14,05:51:17,37,425,67
2018-10-16,06:17:22,06:08:44,32,419,83
2016-05-26,16:57:46,05:03:11,18,495,46
2016-12-26,18:21:37,13:49:43,21,299,53
2019-09-17,18:00:51,15:16:50,26,310,6
2019-10-03,22:49:39,01:55:07,16,205,10
2017-06-06,05:04:09,15:18:04,26,406,23
2016-09-15,13:27:51,06:37:51,34,279,86
2016-10-22,16:09:47,15:25:20,19,477,27
2018-05-26,09:11:22,23:33:19,16,268,27
2018-04-10,22:22:17,03:16:55,37,362,17
2018-04-21,17:51:10,23:06:46,24,373,89
2018-12-20,03:46:26,19:43:05,29,462,29
2016-06-15,07:20:18,18:34:22,38,317,73
2017-08-23,17:16:06,09:28:34,23,277,6
2019-04-06,02:01:58,18:40:46,37,295,61
2018-12-07,12:15:10,14:30:35,25,377,81
2016-10-19,20:30:08,06:13:31,21,351,100
2017-11-21,03:34:52,04:39:24,17,222,100
2018-09-02,10:35:11,00:09:08,19,311,95
2016-02-19,01:24:14,04:12:18,19,220,4
2017-06-19,16:59:22,17:24:56,16,240,44
2017-08-04,02:53:27,02:31:19,26,272,10
2016-07-05,13:07:06,14:40:33,33,201,53
2017-12-03,18:13:24,01:32:55,27,442,88
2018-04-12,14:13:06,20:15:02,24,410,44
2019-03-31,20:16:15,18:32:20,21,247,36
2017-06-09,10:08:08,00:56:15,24,407,22
2016-03-10,01:24:46,05:35:09,34,366,91
2019-07-19,21:01:54,05:17:07,16,225,43
2018-07-24,18:18:28,15:57:13,27,353,59
2016-08-11,14:46:55,22:24:06,32,300,22
2019-03-15,21:23:30,02:06:39,20,347,13
2017-02-13,00:12:38,22:19:56,16,349,1
2017-02-10,01:03:37,03:22:35,37,386,50
2017-11-09,15:43:00,22:20:38,35,373,90
2017-08-12,21:06:13,16:15:21,38,288,8
2017-03-22,12:34:56,15:10:04,23,446,65
2018-06-09,23:53:35,03:46:45,21,242,83
2019-05-14,13:15:45,07:39:06,24,382,99
2016-08-30,00:56:41,05:15:49,20,349,18
2016-12-19,06:09:51,02:52:30,18,216,33
2016-03-27,16:51:17,03:25:16,35,206,7
2018-07-02,05:51:40,03:09:38,20,394,7
2016-12-12,08:49:19,03:12:57,28,249,44
2019-10-29,08:53:59,19:02:27,26,279,69
2018-05-24,01:30:14,16:57:50,24,306,33
2018-08-17,06:00:18,20:42:37,27,401,98
2019-03-03,22:57:12,12:44:49,27,350,14
2018-04-06,06:27:19,15:21:36,16,255,3
2019-09-09,09:20:44,08:45:06,21,497,59
2019-10-19,12:36:38,02:07:17,21,405,33
2016-07-30,01:24:04,01:36:50,30,343,49
2016-11-06,10:31:51,04:45:42,29,203,66
2016-10-31,08:10:12,16:27:18,25,355,44
2018-06-05,13:35:33,21:02:19,28,308,57
2017-09-01,01:34:41,00:55:16,22,410,50
2018-05-12,10:29:40,19:06:14,27,363,49
2016-04-25,02:04:00,14:59:46,21,345,19
2017-01-07,12:01:10,06:20:15,33,249,92
2019-06-11,00:24:15,00:14:07,23,308,28
2019-03-03,12:14:08,16:44:44,30,459,85
2019-09-27,12:59:21,01:54:33,31,288,40
2016-12-29,13:30:16,01:05:55,24,219,17
2019-04-17,20:29:44,05:00:32,21,311,76
2019-10-22,07:01:39,09:39:01,33,324,48
2018-08-08,13:27:03,05:02:26,33,370,37
2017-05-07,07:24:16,23:55:52,32,357,45
2016-03-06,05:00:00,18:17:22,16,231,5
2018-09-01,16:08:18,02:21:51,19,481,2
2016-12-13,01:18:50,07:57:04,24,327,86
2016-08-04,01:43:29,06:54:49,32,479,56
2017-09-20,13:10:05,11:21:08,16,450,88
2017-09-30,17:52:27,19:28:37,17,215,25
2019-04-15,18:57:00,13:35:51,30,390,15
2017-11-26,05:35:51,19:23:32,29,318,46
2016-08-30,00:52:54,09:42:47,32,344,8
2017-06-16,12:29:24,09:57:27,19,348,81
2018-10-25,21:56:52,23:48:10,33,363,38
2016-06-30,07:43:43,22:17:54,20,274,38
2019-06-21,08:37:26,14:24:12,37,477,12
2018-07-18,22:21:34,08:22:56,38,276,33
2017-01-07,22:57:22,21:34:08,27,335,15
2019-02-04,13:42:46,16:37:31,30,268,71
2019-02-15,08:45:22,06:23:12,16,377,84
2019-02-12,11:28:48,06:34:55,19,221,41
2017-09-28,07:56:35,10:18:02,37,292,35
2018-01-23,09:35:48,17:45:32,28,353,7
2016-07-27,22:30:31,21:20:13,25,475,2
2019-10-09,08:20:47,06:52:38,31,326,95
2019-08-09,01:13:37,12:51:30,23,344,14
2019-05-30,07:14:04,23:33:44,25,338,8
2018-09-17,16:54:46,13:12:56,38,298,28
2019-03-08,01:08:53,05:21:47,36,374,10
2019-08-19,14:20:31,00:22:31,25,478,69
2016-09-11,07:05:21,03:30:28,23,390,14
2016-09-09,14:49:43,17:51:42,26,321,26
2017-01-27,15:42:38,02:33:12,16,325,39
2018-07-19,19:15:00,16:52:18,23,417,34
2019-05-10,18:23:31,02:55:44,20,233,36
2019-10-29,05:12:39,00:16:19,25,312,77
2016-06-17,17:15:20,22:27:27,36,282,94
2015-12-06,14:36:25,03:24:56,31,277,76
2016-06-16,19:16:26,05:54:04,24,341,72
2016-01-16,11:07:08,02:02:06,27,443,27
2017-09-18,03:17:39,09:53:49,32,313,18
2018-07-05,06:17:10,07:49:19,25,345,90
2018-12-20,23:31:34,11:06:30,37,258,70
2016-01-01,14:07:35,20:51:19,16,433,25
2018-11-08,00:30:41,18:27:39,26,337,48
2015-11-03,02:49:46,09:16:53,22,473,64
2017-08-12,09:32:38,21:05:13,29,442,95
2017-02-22,13:06:15,01:05:21,18,375,85
2015-11-01,11:43:33,18:41:48,31,469,1
2016-10-13,15:04:59,02:53:07,30,378,48
2016-09-29,20:13:51,23:43:05,16,330,10
2019-04-21,21:40:41,13:51:48,29,245,91
2019-09-09,08:52:23,01:33:18,21,493,77
2017-09-30,16:34:44,04:09:13,22,282,64
2017-11-16,11:49:02,16:09:37,16,228,84
2019-08-18,08:10:01,21:44:44,31,257,44
2017-05-06,10:09:04,11:54:42,20,452,72
2017-11-21,22:43:37,13:33:51,21,400,19
2019-09-16,10:38:37,15:25:04,31,213,32
2017-04-03,20:17:02,12:55:00,28,257,53
2017-02-07,21:53:17,10:38:08,28,276,46
2016-08-05,16:38:27,19:56:10,32,484,68
2015-11-13,00:41:30,21:08:05,21,467,26
2018-03-20,17:35:59,08:21:19,37,342,43
2019-09-28,10:24:35,16:38:45,28,490,46
2018-09-09,21:32:31,09:56:10,22,334,19
2018-09-08,10:27:31,22:40:46,28,246,80
2016-03-28,16:49:01,09:56:38,27,410,5
2018-11-11,19:21:38,11:23:52,34,466,61
2018-07-31,16:04:35,19:53:33,28,321,60
2019-08-17,12:37:58,20:49:52,27,274,81
2017-12-27,01:33:09,05:01:20,29,431,64
2017-07-30,01:18:52,08:28:15,28,437,51
2017-07-14,10:26:30,10:36:35,19,496,84
2017-10-16,10:59:20,05:57:28,35,240,57
2016-05-20,18:20:30,11:37:14,33,268,71
2019-09-01,04:33:35,11:03:23,35,421,38
2017-03-01,11:22:35,07:58:11,23,262,11
2018-01-26,11:14:35,18:38:11,36,477,2
2018-04-26,05:46:55,10:08:33,27,389,8
2015-11-26,01:46:18,05:55:20,33,494,26
2016-09-24,00:28:59,10:33:08,32,353,36
2015-11-18,07:21:06,00:53:59,30,364,88
2019-02-08,03:43:36,01:17:41,31,228,20
2016-11-23,06:57:56,16:30:44,25,276,91
2019-04-19,22:52:27,08:28:45,28,290,1
2016-08-25,03:52:48,20:18:24,20,500,80
2018-11-20,14:54:02,20:57:56,16,354,94
2019-03-15,20:27:34,21:22:01,37,422,25
2017-04-25,16:55:46,10:05:49,27,292,38
2017-10-06,19:05:02,20:54:52,35,292,3
2019-07-18,11:33:08,18:57:15,26,385,44
2015-11-08,08:52:41,15:58:53,38,371,60
2017-04-23,12:44:46,03:12:40,20,412,41
2016-02-14,03:12:46,09:03:51,17,288,8
2016-08-19,14:35:30,05:17:04,36,368,16
2019-07-14,18:57:50,11:13:48,37,416,69
2017-07-17,11:12:43,16:40:00,17,333,20
2019-05-05,18:29:22,20:54:47,30,264,72
2018-09-22,02:13:20,19:28:45,25,488,8
2017-06-30,15:40:17,07:56:02,26,368,28
2019-02-25,01:57:19,12:12:44,28,319,40
2016-10-25,10:16:00,05:04:46,24,317,100
2016-01-12,18:37:26,14:10:58,31,319,71
2017-02-09,00:04:52,21:56:47,20,207,85
2018-03-21,12:30:36,05:16:08,17,262,70
2017-05-04,16:20:23,11:15:44,38,277,78
2018-09-07,15:58:15,20:02:55,31,353,89
